"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"RS_MN006","2564","20150203","0.4","9","1"
"RS_MN006","2564","20150204","0.5","9","1"
"RS_MN006","2564","20150205","0","9","1"
"RS_MN006","2564","20150206","0","9","1"
"RS_MN006","2564","20150207","0","9","1"
"RS_MN006","2564","20150208","0.1","9","1"
"RS_MN006","2564","20150209","0","9","1"
"RS_MN006","2564","20150210","0","9","1"
"RS_MN006","2564","20150211","0","9","1"
"RS_MN006","2564","20150212","0","9","1"
"RS_MN006","2564","20150213","0","9","1"
"RS_MN006","2564","20150214","0","9","1"
"RS_MN006","2564","20150215","0","9","1"
"RS_MN006","2564","20150216","0","9","1"
"RS_MN006","2564","20150217","0","9","1"
"RS_MN006","2564","20150218","0","9","1"
"RS_MN006","2564","20150219","0","9","1"
"RS_MN006","2564","20150220","5.9","9","1"
"RS_MN006","2564","20150221","3.5","9","1"
"RS_MN006","2564","20150222","0.8","9","1"
"RS_MN006","2564","20150223","1.7","9","1"
"RS_MN006","2564","20150224","0","9","1"
"RS_MN006","2564","20150225","0.7","9","1"
"RS_MN006","2564","20150226","1","9","1"
"RS_MN006","2564","20150227","4.8","9","1"
"RS_MN006","2564","20150228","1.7","9","1"
"RS_MN006","2564","20150301","2.1","9","1"
"RS_MN006","2564","20150302","2.9","9","1"
"RS_MN006","2564","20150303","6.8","9","1"
"RS_MN006","2564","20150304","2.3","9","1"
"RS_MN006","2564","20150305","0.1","9","1"
"RS_MN006","2564","20150306","0","9","1"
"RS_MN006","2564","20150307","0","9","1"
"RS_MN006","2564","20150308","0","9","1"
"RS_MN006","2564","20150309","1","9","1"
"RS_MN006","2564","20150310","0","9","1"
"RS_MN006","2564","20150311","0","9","1"
"RS_MN006","2564","20150312","0","9","1"
"RS_MN006","2564","20150313","0","9","1"
"RS_MN006","2564","20150314","0","9","1"
"RS_MN006","2564","20150315","0","9","1"
"RS_MN006","2564","20150316","0","9","1"
"RS_MN006","2564","20150317","0","9","1"
"RS_MN006","2564","20150318","0","9","1"
"RS_MN006","2564","20150319","0","9","1"
"RS_MN006","2564","20150320","4.1","9","1"
"RS_MN006","2564","20150321","3.3","9","1"
"RS_MN006","2564","20150322","0","9","1"
"RS_MN006","2564","20150323","0","9","1"
"RS_MN006","2564","20150324","0","9","1"
"RS_MN006","2564","20150325","1.7","9","1"
"RS_MN006","2564","20150326","0","9","1"
"RS_MN006","2564","20150327","2.5","9","1"
"RS_MN006","2564","20150328","8.9","9","1"
"RS_MN006","2564","20150329","13","9","1"
"RS_MN006","2564","20150330","6.7","9","1"
"RS_MN006","2564","20150331","11.3","9","1"
"RS_MN006","2564","20150401","3.1","9","1"
"RS_MN006","2564","20150402","0.4","9","1"
"RS_MN006","2564","20150403","0","9","1"
"RS_MN006","2564","20150404","0","9","1"
"RS_MN006","2564","20150405","0","9","1"
"RS_MN006","2564","20150406","0","9","1"
"RS_MN006","2564","20150407","0","9","1"
"RS_MN006","2564","20150408","0","9","1"
"RS_MN006","2564","20150409","0","9","1"
"RS_MN006","2564","20150410","0","9","1"
"RS_MN006","2564","20150411","6.5","9","1"
"RS_MN006","2564","20150412","1.6","9","1"
"RS_MN006","2564","20150413","0.1","9","1"
"RS_MN006","2564","20150414","0","9","1"
"RS_MN006","2564","20150415","0","9","1"
"RS_MN006","2564","20150416","0","9","1"
"RS_MN006","2564","20150417","0","9","1"
"RS_MN006","2564","20150418","0","9","1"
"RS_MN006","2564","20150419","0","9","1"
"RS_MN006","2564","20150420","0","9","1"
"RS_MN006","2564","20150421","0","9","1"
"RS_MN006","2564","20150422","0","9","1"
"RS_MN006","2564","20150423","0","9","1"
"RS_MN006","2564","20150424","0.1","9","1"
"RS_MN006","2564","20150425","5.7","9","1"
"RS_MN006","2564","20150426","0.8","9","1"
"RS_MN006","2564","20150427","0","9","1"
"RS_MN006","2564","20150428","0","9","1"
"RS_MN006","2564","20150429","0.3","9","1"
"RS_MN006","2564","20150430","1.4","9","1"
"RS_MN006","2564","20150501","0","9","1"
"RS_MN006","2564","20150502","0","9","1"
"RS_MN006","2564","20150503","7.7","9","1"
"RS_MN006","2564","20150504","1.9","9","1"
"RS_MN006","2564","20150505","14.8","9","1"
"RS_MN006","2564","20150506","3.1","9","1"
"RS_MN006","2564","20150507","2.4","9","1"
"RS_MN006","2564","20150508","0","9","1"
"RS_MN006","2564","20150509","3.7","9","1"
"RS_MN006","2564","20150510","0","9","1"
"RS_MN006","2564","20150511","0","9","1"
"RS_MN006","2564","20150512","2.9","9","1"
"RS_MN006","2564","20150513","0","9","1"
"RS_MN006","2564","20150514","0","9","1"
"RS_MN006","2564","20150515","0","9","1"
"RS_MN006","2564","20150516","0.3","9","1"
"RS_MN006","2564","20150517","0.4","9","1"
"RS_MN006","2564","20150518","8.9","9","1"
"RS_MN006","2564","20150519","12.4","9","1"
"RS_MN006","2564","20150520","1.7","9","1"
"RS_MN006","2564","20150521","0.2","9","1"
"RS_MN006","2564","20150522","1.1","9","1"
"RS_MN006","2564","20150523","0.4","9","1"
"RS_MN006","2564","20150524","0.5","9","1"
"RS_MN006","2564","20150525","0","9","1"
"RS_MN006","2564","20150526","0","9","1"
"RS_MN006","2564","20150527","0","9","1"
"RS_MN006","2564","20150528","4.3","9","1"
"RS_MN006","2564","20150529","3.4","9","1"
"RS_MN006","2564","20150530","0.8","9","1"
"RS_MN006","2564","20150531","3.7","9","1"
"RS_MN006","2564","20150601","2.2","9","1"
"RS_MN006","2564","20150602","0.6","9","1"
"RS_MN006","2564","20150603","0","9","1"
"RS_MN006","2564","20150604","0","9","1"
"RS_MN006","2564","20150605","0.9","9","1"
"RS_MN006","2564","20150606","0","9","1"
"RS_MN006","2564","20150607","0","9","1"
"RS_MN006","2564","20150608","0","9","1"
"RS_MN006","2564","20150609","0","9","1"
"RS_MN006","2564","20150610","0","9","1"
"RS_MN006","2564","20150611","0","9","1"
"RS_MN006","2564","20150612","0","9","1"
"RS_MN006","2564","20150613","3.7","9","1"
"RS_MN006","2564","20150614","0","9","1"
"RS_MN006","2564","20150615","0","9","1"
"RS_MN006","2564","20150616","0","9","1"
"RS_MN006","2564","20150617","4.7","9","1"
"RS_MN006","2564","20150618","1.3","9","1"
"RS_MN006","2564","20150619","0.7","9","1"
"RS_MN006","2564","20150620","0","9","1"
"RS_MN006","2564","20150621","14.4","9","1"
"RS_MN006","2564","20150622","1.8","9","1"
"RS_MN006","2564","20150623","0.4","9","1"
"RS_MN006","2564","20150624","0.1","9","1"
"RS_MN006","2564","20150625","0","9","1"
"RS_MN006","2564","20150626","0.1","9","1"
"RS_MN006","2564","20150627","0.1","9","1"
"RS_MN006","2564","20150628","2.6","9","1"
"RS_MN006","2564","20150629","0","9","1"
"RS_MN006","2564","20150630","0","9","1"
"RS_MN006","2564","20150701","0","9","1"
"RS_MN006","2564","20150702","0","9","1"
"RS_MN006","2564","20150703","0","9","1"
"RS_MN006","2564","20150704","0.2","9","1"
"RS_MN006","2564","20150705","15.9","9","1"
"RS_MN006","2564","20150706","0","9","1"
"RS_MN006","2564","20150707","2.4","9","1"
"RS_MN006","2564","20150708","4","9","1"
"RS_MN006","2564","20150709","0.1","9","1"
"RS_MN006","2564","20150710","0","9","1"
"RS_MN006","2564","20150711","0","9","1"
"RS_MN006","2564","20150712","0.3","9","1"
"RS_MN006","2564","20150713","0","9","1"
"RS_MN006","2564","20150714","0","9","1"
"RS_MN006","2564","20150715","3.9","9","1"
"RS_MN006","2564","20150716","0","9","1"
"RS_MN006","2564","20150717","1.8","9","1"
"RS_MN006","2564","20150718","0","9","1"
"RS_MN006","2564","20150719","2.3","9","1"
"RS_MN006","2564","20150720","0.8","9","1"
"RS_MN006","2564","20150721","1.2","9","1"
"RS_MN006","2564","20150722","0","9","1"
"RS_MN006","2564","20150723","0","9","1"
"RS_MN006","2564","20150724","21.6","9","1"
"RS_MN006","2564","20150725","8.9","9","1"
"RS_MN006","2564","20150726","0.7","9","1"
"RS_MN006","2564","20150727","21.8","9","1"
"RS_MN006","2564","20150728","14.2","9","1"
"RS_MN006","2564","20150729","22.5","9","1"
"RS_MN006","2564","20150730","2.1","9","1"
"RS_MN006","2564","20150731","0","9","1"
"RS_MN006","2564","20150801","0","9","1"
"RS_MN006","2564","20150802","0","9","1"
"RS_MN006","2564","20150803","0","9","1"
"RS_MN006","2564","20150804","4.1","9","1"
"RS_MN006","2564","20150805","0","9","1"
"RS_MN006","2564","20150806","0","9","1"
"RS_MN006","2564","20150807","3.7","9","1"
"RS_MN006","2564","20150808","0","9","1"
"RS_MN006","2564","20150809","0","9","1"
"RS_MN006","2564","20150810","11.5","9","1"
"RS_MN006","2564","20150811","0","9","1"
"RS_MN006","2564","20150812","0","9","1"
"RS_MN006","2564","20150813","0","9","1"
"RS_MN006","2564","20150814","0.4","9","1"
"RS_MN006","2564","20150815","0","9","1"
"RS_MN006","2564","20150816","9","9","1"
"RS_MN006","2564","20150817","3.3","9","1"
"RS_MN006","2564","20150818","0.3","9","1"
"RS_MN006","2564","20150819","0","9","1"
"RS_MN006","2564","20150820","0","9","1"
"RS_MN006","2564","20150821","0","9","1"
"RS_MN006","2564","20150822","0","9","1"
"RS_MN006","2564","20150823","0","9","1"
"RS_MN006","2564","20150824","0","9","1"
"RS_MN006","2564","20150825","6.4","9","1"
"RS_MN006","2564","20150826","3","9","1"
"RS_MN006","2564","20150827","5.1","9","1"
"RS_MN006","2564","20150828","0","9","1"
"RS_MN006","2564","20150829","0","9","1"
"RS_MN006","2564","20150830","0","9","1"
"RS_MN006","2564","20150831","2.7","9","1"
"RS_MN006","2564","20150901","0","9","1"
"RS_MN006","2564","20150902","0","9","1"
"RS_MN006","2564","20150903","0","9","1"
"RS_MN006","2564","20150904","1.3","9","1"
"RS_MN006","2564","20150905","5","9","1"
"RS_MN006","2564","20150906","0","9","1"
"RS_MN006","2564","20150907","0","9","1"
"RS_MN006","2564","20150908","0","9","1"
"RS_MN006","2564","20150909","0","9","1"
"RS_MN006","2564","20150910","0","9","1"
"RS_MN006","2564","20150911","1.6","9","1"
"RS_MN006","2564","20150912","7.3","9","1"
"RS_MN006","2564","20150913","4.3","9","1"
"RS_MN006","2564","20150914","21.8","9","1"
"RS_MN006","2564","20150915","10","9","1"
"RS_MN006","2564","20150916","2","9","1"
"RS_MN006","2564","20150917","4.3","9","1"
"RS_MN006","2564","20150918","0","9","1"
"RS_MN006","2564","20150919","1.6","9","1"
"RS_MN006","2564","20150920","0.1","9","1"
"RS_MN006","2564","20150921","1","9","1"
"RS_MN006","2564","20150922","1.3","9","1"
"RS_MN006","2564","20150923","0","9","1"
"RS_MN006","2564","20150924","2.4","9","1"
"RS_MN006","2564","20150925","0","9","1"
"RS_MN006","2564","20150926","0","9","1"
"RS_MN006","2564","20150927","0","9","1"
"RS_MN006","2564","20150928","0","9","1"
"RS_MN006","2564","20150929","0","9","1"
"RS_MN006","2564","20150930","0","9","1"
"RS_MN006","2564","20151001","0","9","1"
"RS_MN006","2564","20151002","0.1","9","1"
"RS_MN006","2564","20151003","0","9","1"
"RS_MN006","2564","20151004","0","9","1"
"RS_MN006","2564","20151005","0","9","1"
"RS_MN006","2564","20151006","3","9","1"
"RS_MN006","2564","20151007","12.4","9","1"
"RS_MN006","2564","20151008","1.1","9","1"
"RS_MN006","2564","20151009","0","9","1"
"RS_MN006","2564","20151010","0","9","1"
"RS_MN006","2564","20151011","0","9","1"
"RS_MN006","2564","20151012","0","9","1"
"RS_MN006","2564","20151013","3","9","1"
"RS_MN006","2564","20151014","1.4","9","1"
"RS_MN006","2564","20151015","1.4","9","1"
"RS_MN006","2564","20151016","7.3","9","1"
"RS_MN006","2564","20151017","7.9","9","1"
"RS_MN006","2564","20151018","3.5","9","1"
"RS_MN006","2564","20151019","0","9","1"
"RS_MN006","2564","20151020","0.1","9","1"
"RS_MN006","2564","20151021","0","9","1"
"RS_MN006","2564","20151022","0.9","9","1"
"RS_MN006","2564","20151023","0","9","1"
"RS_MN006","2564","20151024","0.6","9","1"
"RS_MN006","2564","20151025","0","9","1"
"RS_MN006","2564","20151026","0","9","1"
"RS_MN006","2564","20151027","0","9","1"
"RS_MN006","2564","20151028","0","9","1"
"RS_MN006","2564","20151029","0","9","1"
"RS_MN006","2564","20151030","0","9","1"
"RS_MN006","2564","20151031","0","9","1"
"RS_MN006","2564","20151101","0","9","1"
"RS_MN006","2564","20151102","0","9","1"
"RS_MN006","2564","20151103","0","9","1"
"RS_MN006","2564","20151104","0","9","1"
"RS_MN006","2564","20151105","9.7","9","1"
"RS_MN006","2564","20151106","9.6","9","1"
"RS_MN006","2564","20151107","3.5","9","3"
"RS_MN006","2564","20151108","5.9","9","1"
"RS_MN006","2564","20151109","4.8","9","1"
"RS_MN006","2564","20151110","0.5","9","1"
"RS_MN006","2564","20151111","1.4","9","1"
"RS_MN006","2564","20151112","0","9","1"
"RS_MN006","2564","20151113","7.2","9","1"
"RS_MN006","2564","20151114","4.9","9","1"
"RS_MN006","2564","20151115","11","9","1"
"RS_MN006","2564","20151116","8.1","9","1"
"RS_MN006","2564","20151117","14.3","9","1"
"RS_MN006","2564","20151118","13.6","9","1"
"RS_MN006","2564","20151119","5.6","9","1"
"RS_MN006","2564","20151120","10.2","9","1"
"RS_MN006","2564","20151121","8","9","1"
"RS_MN006","2564","20151122","6.7","9","1"
"RS_MN006","2564","20151123","0.9","9","1"
"RS_MN006","2564","20151124","3.1","9","1"
"RS_MN006","2564","20151125","0.1","9","1"
"RS_MN006","2564","20151126","0","9","1"
"RS_MN006","2564","20151127","0","9","1"
"RS_MN006","2564","20151128","7.2","9","1"
"RS_MN006","2564","20151129","18.2","9","1"
"RS_MN006","2564","20151130","3.1","9","1"
"RS_MN006","2564","20151201","2.8","9","1"
"RS_MN006","2564","20151202","0","9","1"
"RS_MN006","2564","20151203","1.6","9","1"
"RS_MN006","2564","20151204","0.9","9","1"
"RS_MN006","2564","20151205","0.4","9","1"
"RS_MN006","2564","20151206","0.3","9","1"
"RS_MN006","2564","20151207","0.4","9","1"
"RS_MN006","2564","20151208","2.7","9","1"
"RS_MN006","2564","20151209","0","9","1"
"RS_MN006","2564","20151210","3.2","9","1"
"RS_MN006","2564","20151211","8.5","9","1"
"RS_MN006","2564","20151212","16.5","9","1"
"RS_MN006","2564","20151213","0","9","1"
"RS_MN006","2564","20151214","0.1","9","1"
"RS_MN006","2564","20151215","0.2","9","1"
"RS_MN006","2564","20151216","2.3","9","1"
"RS_MN006","2564","20151217","1.1","9","1"
"RS_MN006","2564","20151218","0.3","9","1"
"RS_MN006","2564","20151219","0","9","1"
"RS_MN006","2564","20151220","0.1","9","1"
"RS_MN006","2564","20151221","4.6","9","1"
"RS_MN006","2564","20151222","3.8","9","1"
"RS_MN006","2564","20151223","3","9","1"
"RS_MN006","2564","20151224","1","9","1"
"RS_MN006","2564","20151225","10.4","9","1"
"RS_MN006","2564","20151226","9.2","9","1"
"RS_MN006","2564","20151227","0","9","1"
"RS_MN006","2564","20151228","0","9","1"
"RS_MN006","2564","20151229","0","9","1"
"RS_MN006","2564","20151230","0","9","1"
"RS_MN006","2564","20151231","1.8","9","1"
"RS_MN006","2564","20160101","0","9","1"
"RS_MN006","2564","20160102","0","9","1"
"RS_MN006","2564","20160103","0","9","1"
"RS_MN006","2564","20160104","0","9","1"
"RS_MN006","2564","20160105","0","9","1"
"RS_MN006","2564","20160106","0","9","1"
"RS_MN006","2564","20160107","5.7","9","1"
"RS_MN006","2564","20160108","3.6","9","1"
"RS_MN006","2564","20160109","0","9","1"
"RS_MN006","2564","20160110","5.4","9","1"
"RS_MN006","2564","20160111","0.5","9","1"
"RS_MN006","2564","20160112","5.3","9","1"
"RS_MN006","2564","20160113","0.7","9","1"
"RS_MN006","2564","20160114","0.5","9","1"
"RS_MN006","2564","20160115","0","9","1"
"RS_MN006","2564","20160116","0.1","9","1"
"RS_MN006","2564","20160117","0","9","1"
"RS_MN006","2564","20160118","0","9","1"
"RS_MN006","2564","20160119","0.5","9","1"
"RS_MN006","2564","20160120","0","9","1"
"RS_MN006","2564","20160121","0","9","1"
"RS_MN006","2564","20160122","3.1","9","1"
"RS_MN006","2564","20160123","0","9","1"
"RS_MN006","2564","20160124","2","9","1"
"RS_MN006","2564","20160125","0","9","1"
"RS_MN006","2564","20160126","5","9","1"
"RS_MN006","2564","20160127","6.6","9","1"
"RS_MN006","2564","20160128","0.2","9","1"
"RS_MN006","2564","20160129","13.5","9","1"
"RS_MN006","2564","20160130","13.9","9","1"
"RS_MN006","2564","20160131","14.9","9","1"
"RS_MN006","2564","20160201","4.4","9","1"
"RS_MN006","2564","20160202","3.8","9","1"
"RS_MN006","2564","20160203","2.8","9","1"
"RS_MN006","2564","20160204","1.1","9","1"
"RS_MN006","2564","20160205","2","9","1"
"RS_MN006","2564","20160206","0","9","1"
"RS_MN006","2564","20160207","0.8","9","1"
"RS_MN006","2564","20160208","19.1","9","1"
"RS_MN006","2564","20160209","19.5","9","1"
"RS_MN006","2564","20160210","0.6","9","1"
"RS_MN006","2564","20160211","3.8","9","1"
"RS_MN006","2564","20160212","1.8","9","1"
"RS_MN006","2564","20160213","0","9","1"
"RS_MN006","2564","20160214","1.6","9","1"
"RS_MN006","2564","20160215","0","9","1"
"RS_MN006","2564","20160216","0","9","1"
"RS_MN006","2564","20160217","0.2","9","1"
"RS_MN006","2564","20160218","0","9","1"
"RS_MN006","2564","20160219","1","9","1"
"RS_MN006","2564","20160220","8.8","9","1"
"RS_MN006","2564","20160221","8.8","9","1"
"RS_MN006","2564","20160222","0.5","9","1"
"RS_MN006","2564","20160223","1.5","9","1"
"RS_MN006","2564","20160224","0.2","9","1"
"RS_MN006","2564","20160225","2.8","9","1"
"RS_MN006","2564","20160226","0","9","1"
"RS_MN006","2564","20160227","0","9","1"
"RS_MN006","2564","20160228","0","9","1"
"RS_MN006","2564","20160229","0","9","1"
"RS_MN006","2564","20160301","2.3","9","1"
"RS_MN006","2564","20160302","8","9","1"
"RS_MN006","2564","20160303","0.5","9","1"
"RS_MN006","2564","20160304","2.7","9","1"
"RS_MN006","2564","20160305","3.4","9","1"
"RS_MN006","2564","20160306","0","9","1"
"RS_MN006","2564","20160307","0","9","1"
"RS_MN006","2564","20160308","0","9","1"
"RS_MN006","2564","20160309","0","9","1"
"RS_MN006","2564","20160310","0","9","1"
"RS_MN006","2564","20160311","0","9","1"
"RS_MN006","2564","20160312","0","9","1"
"RS_MN006","2564","20160313","0","9","1"
"RS_MN006","2564","20160314","0","9","1"
"RS_MN006","2564","20160315","0","9","1"
"RS_MN006","2564","20160316","0","9","1"
"RS_MN006","2564","20160317","0","9","1"
"RS_MN006","2564","20160318","0","9","1"
"RS_MN006","2564","20160319","0","9","1"
"RS_MN006","2564","20160320","0","9","1"
"RS_MN006","2564","20160321","0.1","9","1"
"RS_MN006","2564","20160322","0","9","1"
"RS_MN006","2564","20160323","0","9","1"
"RS_MN006","2564","20160324","1.2","9","1"
"RS_MN006","2564","20160325","0.7","9","1"
"RS_MN006","2564","20160326","0","9","1"
"RS_MN006","2564","20160327","2.9","9","1"
"RS_MN006","2564","20160328","2.1","9","1"
"RS_MN006","2564","20160329","1.5","9","1"
"RS_MN006","2564","20160330","2.5","9","1"
"RS_MN006","2564","20160331","0","9","1"
"RS_MN006","2564","20160401","0","9","1"
"RS_MN006","2564","20160402","0","9","1"
"RS_MN006","2564","20160403","0.2","9","1"
"RS_MN006","2564","20160404","3","9","1"
"RS_MN006","2564","20160405","4.8","9","1"
"RS_MN006","2564","20160406","1.6","9","1"
"RS_MN006","2564","20160407","3.2","9","1"
"RS_MN006","2564","20160408","5.5","9","1"
"RS_MN006","2564","20160409","0","9","1"
"RS_MN006","2564","20160410","0","9","1"
"RS_MN006","2564","20160411","2.2","9","1"
"RS_MN006","2564","20160412","0.7","9","1"
"RS_MN006","2564","20160413","0","9","1"
"RS_MN006","2564","20160414","0","9","1"
"RS_MN006","2564","20160415","0.1","9","1"
"RS_MN006","2564","20160416","1.1","9","1"
"RS_MN006","2564","20160417","0.1","9","1"
"RS_MN006","2564","20160418","0.5","9","1"
"RS_MN006","2564","20160419","0.1","9","1"
"RS_MN006","2564","20160420","0","9","1"
"RS_MN006","2564","20160421","0","9","1"
"RS_MN006","2564","20160422","0","9","1"
"RS_MN006","2564","20160423","0.1","9","1"
"RS_MN006","2564","20160424","0","9","1"
"RS_MN006","2564","20160425","8.8","9","1"
"RS_MN006","2564","20160426","19.1","9","1"
"RS_MN006","2564","20160427","4.5","9","1"
"RS_MN006","2564","20160428","1.3","9","1"
"RS_MN006","2564","20160429","4.9","9","1"
"RS_MN006","2564","20160430","2.4","9","1"
"RS_MN006","2564","20160501","0","9","1"
"RS_MN006","2564","20160502","0","9","1"
"RS_MN006","2564","20160503","0.7","9","1"
"RS_MN006","2564","20160504","0","9","1"
"RS_MN006","2564","20160505","0","9","1"
"RS_MN006","2564","20160506","0","9","1"
"RS_MN006","2564","20160507","0","9","1"
"RS_MN006","2564","20160508","0","9","1"
"RS_MN006","2564","20160509","0","9","1"
"RS_MN006","2564","20160510","0","9","1"
"RS_MN006","2564","20160511","0","9","1"
"RS_MN006","2564","20160512","0","9","1"
"RS_MN006","2564","20160513","6.9","9","1"
"RS_MN006","2564","20160514","3.5","9","1"
"RS_MN006","2564","20160515","1.7","9","1"
"RS_MN006","2564","20160516","0","9","1"
"RS_MN006","2564","20160517","0","9","1"
"RS_MN006","2564","20160518","0","9","1"
"RS_MN006","2564","20160519","0","9","1"
"RS_MN006","2564","20160520","2.2","9","1"
"RS_MN006","2564","20160521","0","9","1"
"RS_MN006","2564","20160522","6.7","9","1"
"RS_MN006","2564","20160523","1.2","9","1"
"RS_MN006","2564","20160524","0.5","9","1"
"RS_MN006","2564","20160525","0","9","1"
"RS_MN006","2564","20160526","2.6","9","1"
"RS_MN006","2564","20160527","0","9","1"
"RS_MN006","2564","20160528","0","9","1"
"RS_MN006","2564","20160529","0","9","1"
"RS_MN006","2564","20160530","0","9","1"
"RS_MN006","2564","20160531","1.2","9","1"
"RS_MN006","2564","20160601","0","9","1"
"RS_MN006","2564","20160602","0","9","1"
"RS_MN006","2564","20160603","0","9","1"
"RS_MN006","2564","20160604","0","9","1"
"RS_MN006","2564","20160605","0","9","1"
"RS_MN006","2564","20160606","0","9","1"
"RS_MN006","2564","20160607","0","9","1"
"RS_MN006","2564","20160608","0","9","1"
"RS_MN006","2564","20160609","0","9","1"
"RS_MN006","2564","20160610","0","9","1"
"RS_MN006","2564","20160611","1.6","9","1"
"RS_MN006","2564","20160612","2.3","9","1"
"RS_MN006","2564","20160613","6","9","1"
"RS_MN006","2564","20160614","8.7","9","1"
"RS_MN006","2564","20160615","20","9","1"
"RS_MN006","2564","20160616","4.4","9","1"
"RS_MN006","2564","20160617","0","9","1"
"RS_MN006","2564","20160618","0","9","1"
"RS_MN006","2564","20160619","0","9","1"
"RS_MN006","2564","20160620","11.4","9","1"
"RS_MN006","2564","20160621","0","9","1"
"RS_MN006","2564","20160622","0.3","9","1"
"RS_MN006","2564","20160623","5.3","9","1"
"RS_MN006","2564","20160624","2.1","9","1"
"RS_MN006","2564","20160625","23.7","9","1"
"RS_MN006","2564","20160626","0","9","1"
"RS_MN006","2564","20160627","2.9","9","1"
"RS_MN006","2564","20160628","2.8","9","1"
"RS_MN006","2564","20160629","0.7","9","1"
"RS_MN006","2564","20160630","1.4","9","1"
"RS_MN006","2564","20160701","12.3","9","1"
"RS_MN006","2564","20160702","2.6","9","1"
"RS_MN006","2564","20160703","1.4","9","1"
"RS_MN006","2564","20160704","2.9","9","1"
"RS_MN006","2564","20160705","12.7","9","1"
"RS_MN006","2564","20160706","0","9","1"
"RS_MN006","2564","20160707","0","9","1"
"RS_MN006","2564","20160708","3.8","9","1"
"RS_MN006","2564","20160709","0.1","9","1"
"RS_MN006","2564","20160710","4.3","9","1"
"RS_MN006","2564","20160711","0","9","1"
"RS_MN006","2564","20160712","6.8","9","1"
"RS_MN006","2564","20160713","6.6","9","1"
"RS_MN006","2564","20160714","1.1","9","1"
"RS_MN006","2564","20160715","0.8","9","1"
"RS_MN006","2564","20160716","0.3","9","1"
"RS_MN006","2564","20160717","1.5","9","1"
"RS_MN006","2564","20160718","0","9","1"
"RS_MN006","2564","20160719","0","9","1"
"RS_MN006","2564","20160720","0.3","9","1"
"RS_MN006","2564","20160721","0","9","1"
"RS_MN006","2564","20160722","2.6","9","1"
"RS_MN006","2564","20160723","0","9","1"
"RS_MN006","2564","20160724","0","9","1"
"RS_MN006","2564","20160725","2.4","9","1"
"RS_MN006","2564","20160726","0","9","1"
"RS_MN006","2564","20160727","4.9","9","1"
"RS_MN006","2564","20160728","0","9","1"
"RS_MN006","2564","20160729","4","9","1"
"RS_MN006","2564","20160730","13.8","9","1"
"RS_MN006","2564","20160731","1.8","9","1"
"RS_MN006","2564","20160801","0","9","1"
"RS_MN006","2564","20160802","0.2","9","1"
"RS_MN006","2564","20160803","4.5","9","1"
"RS_MN006","2564","20160804","1.7","9","1"
"RS_MN006","2564","20160805","0","9","1"
"RS_MN006","2564","20160806","3.3","9","1"
"RS_MN006","2564","20160807","0.2","9","1"
"RS_MN006","2564","20160808","0.3","9","1"
"RS_MN006","2564","20160809","0.8","9","1"
"RS_MN006","2564","20160810","1.5","9","1"
"RS_MN006","2564","20160811","1.5","9","1"
"RS_MN006","2564","20160812","0.3","9","1"
"RS_MN006","2564","20160813","0.4","9","1"
"RS_MN006","2564","20160814","0.7","9","1"
"RS_MN006","2564","20160815","0","9","1"
"RS_MN006","2564","20160816","0","9","1"
"RS_MN006","2564","20160817","0","9","1"
"RS_MN006","2564","20160818","0","9","1"
"RS_MN006","2564","20160819","0.5","9","1"
"RS_MN006","2564","20160820","10.2","9","1"
"RS_MN006","2564","20160821","1.5","9","1"
"RS_MN006","2564","20160822","7.7","9","1"
"RS_MN006","2564","20160823","0","9","1"
"RS_MN006","2564","20160824","0","9","1"
"RS_MN006","2564","20160825","0","9","1"
"RS_MN006","2564","20160826","0","9","1"
"RS_MN006","2564","20160827","14.7","9","1"
"RS_MN006","2564","20160828","3.8","9","1"
"RS_MN006","2564","20160829","0","9","1"
"RS_MN006","2564","20160830","0","9","1"
"RS_MN006","2564","20160831","0","9","1"
"RS_MN006","2564","20160901","1.5","9","1"
"RS_MN006","2564","20160902","0.9","9","1"
"RS_MN006","2564","20160903","16.5","9","1"
"RS_MN006","2564","20160904","7.3","9","1"
"RS_MN006","2564","20160905","0.1","9","1"
"RS_MN006","2564","20160906","0","9","1"
"RS_MN006","2564","20160907","0","9","1"
"RS_MN006","2564","20160908","0","9","1"
"RS_MN006","2564","20160909","0","9","1"
"RS_MN006","2564","20160910","0.1","9","1"
"RS_MN006","2564","20160911","0","9","1"
"RS_MN006","2564","20160912","0","9","1"
"RS_MN006","2564","20160913","0","9","1"
"RS_MN006","2564","20160914","0","9","1"
"RS_MN006","2564","20160915","0","9","1"
"RS_MN006","2564","20160916","2.6","9","1"
"RS_MN006","2564","20160917","0","9","1"
"RS_MN006","2564","20160918","0","9","1"
"RS_MN006","2564","20160919","0","9","1"
"RS_MN006","2564","20160920","0","9","1"
"RS_MN006","2564","20160921","0","9","1"
"RS_MN006","2564","20160922","0","9","1"
"RS_MN006","2564","20160923","0.1","9","1"
"RS_MN006","2564","20160924","0","9","1"
"RS_MN006","2564","20160925","0.2","9","1"
"RS_MN006","2564","20160926","0.1","9","1"
"RS_MN006","2564","20160927","0","9","1"
"RS_MN006","2564","20160928","0","9","1"
"RS_MN006","2564","20160929","6.3","9","1"
"RS_MN006","2564","20160930","5.6","9","1"
"RS_MN006","2564","20161001","0.1","9","1"
